Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1680478442,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478443,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478444,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478445,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478446,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478447,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478448,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478450,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478451,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478452,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478453,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478454,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478455,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478456,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478457,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478458,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478459,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478460,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478461,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478462,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478463,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478464,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478465,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478466,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478467,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478468,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478469,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478470,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478471,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478472,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478473,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478474,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478475,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478476,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478477,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478478,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478479,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478480,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478481,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478482,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478483,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478484,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478485,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478486,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478487,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478488,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478489,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478490,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478491,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478492,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478493,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478494,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478495,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478496,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478497,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478498,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478499,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478500,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478501,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478502,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478503,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478504,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478505,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478506,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478507,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478508,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478509,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478510,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478511,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478512,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478513,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478514,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478515,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478516,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478517,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478518,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478519,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478520,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478521,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478522,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478523,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478524,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478525,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478526,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478527,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478528,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478529,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478530,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478531,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478532,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478533,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478534,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478535,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478536,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478537,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478538,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478539,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478540,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478541,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478542,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478543,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478544,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478545,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478546,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478547,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478548,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478549,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478550,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478551,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478552,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478553,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478554,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478555,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478556,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478557,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478558,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478559,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478560,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478561,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478562,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478563,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478564,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478565,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478566,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478567,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478568,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478569,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478570,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478571,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478572,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478573,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478574,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478575,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478576,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478577,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478578,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
1680478579,0,,Aggregated,140.500000,39.700000,9800,11000,13000,14000,28000,40000,49000,50000,58000,62000,72000,140518,89410,9800.0,11639.947150008926,2.4706239346414804,72223.28338189982,3.730240965570247
